runId,condition,test,category,detail,report,reportSha256,responseSha256
i10-agentic-delivery__reuse_sb__single_shot__none__r4,reuse_sb__single_shot__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__single_shot__none__r4/submission-1/evaluation/report.json,4a5a146ee336ebf8711b1bbd6ee2775942e932164e80d36bbb0ca523dee29ce0,221c76bf225f4609b4905455a8ca62321197652a3e0406896f219b35f30f7387
i10-agentic-delivery__reuse_sb__single_shot__none__r4,reuse_sb__single_shot__none,largePersistedRecordSet,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__single_shot__none__r4/submission-1/evaluation/report.json,4a5a146ee336ebf8711b1bbd6ee2775942e932164e80d36bbb0ca523dee29ce0,221c76bf225f4609b4905455a8ca62321197652a3e0406896f219b35f30f7387
i10-agentic-delivery__reuse_sb__agentic__static__r4,reuse_sb__agentic__static,boundsRetainedEntries,retention_threshold,AssertionError: More than 100 entries retained.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__static__r4/submission-4/evaluation/report.json,5b3e49d9b2bf66c6dbdaaf8e278b101fcc5ece25ea4a054f2afd79a1df6785af,78219157ca3483e371c392a66936fdcdea763bd2ab1af8787d3578c7941c43bf
i10-agentic-delivery__reuse_sb__agentic__static__r4,reuse_sb__agentic__static,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__static__r4/submission-4/evaluation/report.json,5b3e49d9b2bf66c6dbdaaf8e278b101fcc5ece25ea4a054f2afd79a1df6785af,78219157ca3483e371c392a66936fdcdea763bd2ab1af8787d3578c7941c43bf
i10-agentic-delivery__reuse_sb__agentic__static__r5,reuse_sb__agentic__static,boundsRetainedEntries,retention_threshold,AssertionError: More than 100 entries retained.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__static__r5/submission-1/evaluation/report.json,d0cf994fe9a02b04af3bff273dfc802868a5d5d0d07c236ace6022f3defcc12a,7a0bb61646b78ee9082737404ab153feeeab769020d02a401fcfc1704d8b1e2b
i10-agentic-delivery__reuse_sb__agentic__static__r5,reuse_sb__agentic__static,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__static__r5/submission-1/evaluation/report.json,d0cf994fe9a02b04af3bff273dfc802868a5d5d0d07c236ace6022f3defcc12a,7a0bb61646b78ee9082737404ab153feeeab769020d02a401fcfc1704d8b1e2b
i10-agentic-delivery__generation_s__single_shot__static__r5,generation_s__single_shot__static,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__generation_s__single_shot__static__r5/submission-4/evaluation/report.json,2ecd374b7526beec7484cef7ee7c20ac8e91f34d110768d487fd2c3e74cccb54,c11520bae77bbb65297814db4a020dedd8e12b6d51bc95f7a759b513392fea4d
i10-agentic-delivery__reuse_sb__agentic__none__r5,reuse_sb__agentic__none,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__none__r5/submission-4/evaluation/report.json,66f3abb308508353d02717895106813d79b560640f27a0e5b2aa655f5c6d40cc,fd61cf897ae090706f3fb15fa260fea7cee6d1ac99c64d2ff6205844cc0177b8
i10-agentic-delivery__reuse_sb__agentic__none__r5,reuse_sb__agentic__none,rejectsNegativeTime,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__none__r5/submission-4/evaluation/report.json,66f3abb308508353d02717895106813d79b560640f27a0e5b2aa655f5c6d40cc,fd61cf897ae090706f3fb15fa260fea7cee6d1ac99c64d2ff6205844cc0177b8
i10-agentic-delivery__reuse_sb__agentic__none__r5,reuse_sb__agentic__none,rejectsNullName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__none__r5/submission-4/evaluation/report.json,66f3abb308508353d02717895106813d79b560640f27a0e5b2aa655f5c6d40cc,fd61cf897ae090706f3fb15fa260fea7cee6d1ac99c64d2ff6205844cc0177b8
i10-agentic-delivery__reuse_sb__agentic__none__r5,reuse_sb__agentic__none,rejectsBlankName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__none__r5/submission-4/evaluation/report.json,66f3abb308508353d02717895106813d79b560640f27a0e5b2aa655f5c6d40cc,fd61cf897ae090706f3fb15fa260fea7cee6d1ac99c64d2ff6205844cc0177b8
i10-agentic-delivery__reuse_sb__agentic__none__r5,reuse_sb__agentic__none,rejectsExcessiveName,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__none__r5/submission-4/evaluation/report.json,66f3abb308508353d02717895106813d79b560640f27a0e5b2aa655f5c6d40cc,fd61cf897ae090706f3fb15fa260fea7cee6d1ac99c64d2ff6205844cc0177b8
i10-agentic-delivery__reuse_sb__agentic__none__r5,reuse_sb__agentic__none,boundsRetainedEntries,retention_threshold,AssertionError: More than 100 entries retained.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__none__r5/submission-4/evaluation/report.json,66f3abb308508353d02717895106813d79b560640f27a0e5b2aa655f5c6d40cc,fd61cf897ae090706f3fb15fa260fea7cee6d1ac99c64d2ff6205844cc0177b8
i10-agentic-delivery__reuse_sb__agentic__none__r5,reuse_sb__agentic__none,oversizedPhysicalLine,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__none__r5/submission-4/evaluation/report.json,66f3abb308508353d02717895106813d79b560640f27a0e5b2aa655f5c6d40cc,fd61cf897ae090706f3fb15fa260fea7cee6d1ac99c64d2ff6205844cc0177b8
i10-agentic-delivery__reuse_sb__agentic__none__r5,reuse_sb__agentic__none,largePersistedRecordSet,observed_heap_exhaustion,OutOfMemoryError: Java heap space,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__none__r5/submission-4/evaluation/report.json,66f3abb308508353d02717895106813d79b560640f27a0e5b2aa655f5c6d40cc,fd61cf897ae090706f3fb15fa260fea7cee6d1ac99c64d2ff6205844cc0177b8
i10-agentic-delivery__reuse_sb__agentic__adaptive__r5,reuse_sb__agentic__adaptive,rejectsNegativeScore,input_rejection_policy,AssertionError: Invalid record was accepted by storeRun.,.local/iterations/i10-agentic-delivery/runs/i10-agentic-delivery__reuse_sb__agentic__adaptive__r5/submission-5/evaluation/report.json,d7b7b3f9784deb5e7930aa14faf27ab4c7f240daa7cba6b35023441ede1a7edb,9b8b3776045ad4e3e9a3de3a5355d36be9f593a7dbfa3d7fa872754a75167210
